6.643799999999999706e-01,6.639979999999999771e-01,4.308414219547169921e+01,1.641883628702230924e-01
7.453800000000000425e-01,7.449989999999999668e-01,4.345779219547169703e+01,1.559547963417735050e-01
7.364000000000000545e-01,7.360029999999999628e-01,4.322889219547169404e+01,1.434455245101918519e-01
3.703899999999999970e-01,3.700030000000000263e-01,4.149619219547169280e+01,1.173128765396367346e-01
8.503899999999999793e-01,8.499959999999998628e-01,4.376909219547169982e+01,1.341967529488103938e-01
2.193800000000000194e-01,2.190020000000000022e-01,4.029734219547169971e+01,1.070976120275520110e-01
6.473899999999999100e-01,6.470020000000000771e-01,4.307634219547169607e+01,1.643846054288662928e-01
6.003800000000000248e-01,6.000039999999999818e-01,4.285264219547169517e+01,1.577666346285045429e-01
7.603900000000000103e-01,7.599939999999999474e-01,4.337569219547169297e+01,1.532632082464805146e-01
4.703899999999999748e-01,4.700010000000000021e-01,4.225444219547169666e+01,1.261468132851720214e-01
4.979100000000000192e-01,4.989979999999999416e-01,4.237794219547168950e+01,1.359951138901837608e-01
5.079100000000000836e-01,5.089949999999999752e-01,4.242094219547169587e+01,1.292466576047676952e-01
5.879100000000000437e-01,5.889949999999999353e-01,4.289419219547169604e+01,1.440795301283428476e-01
6.999199999999999866e-01,7.010049999999999892e-01,4.322949219547169264e+01,1.595303450820691193e-01
7.619100000000000872e-01,7.630000000000000115e-01,4.350459219547169454e+01,1.634525344006756420e-01
7.889100000000000001e-01,7.900000000000000355e-01,4.355734219547169062e+01,1.417393064820201831e-01
4.059099999999999930e-01,4.069980000000000264e-01,4.201444219547169467e+01,1.149078369912342051e-01
8.089199999999999724e-01,8.100039999999999463e-01,4.400779219547169419e+01,1.664947777018968844e-01
5.839199999999999946e-01,5.850049999999999972e-01,4.305854219547169492e+01,1.333709526171424353e-01
7.209100000000000508e-01,7.219959999999999711e-01,4.347304219547169168e+01,1.959306790729926639e-01
8.379100000000000437e-01,8.390009999999999968e-01,4.375584219547169340e+01,1.461776265438868572e-01
8.069100000000000161e-01,8.080000000000000515e-01,4.370484219547169857e+01,1.864143194660862202e-01
5.001600000000000490e-01,4.990010000000000279e-01,4.250094219547169416e+01,1.395958846170045620e-01
5.331600000000000783e-01,5.320000000000000284e-01,4.238494219547169450e+01,1.694899952858694714e-01
8.211600000000000010e-01,8.199969999999999759e-01,4.361804219547169481e+01,1.879419351874510591e-01
1.251599999999999935e-01,1.239979999999999971e-01,3.891884219547169721e+01,1.082922481159388078e-01
4.431600000000000539e-01,4.419960000000000000e-01,4.202459219547169766e+01,1.385735129886085104e-01
6.833899999999999419e-01,6.829990000000000228e-01,4.339454219547169345e+01,2.922239868696682730e-01
7.263899999999999801e-01,7.259970000000000034e-01,4.335049219547169486e+01,1.658567107536021712e-01
4.043900000000000272e-01,4.040000000000000258e-01,4.189669219547169376e+01,1.120752358998367282e-01
6.903799999999999937e-01,6.899950000000000250e-01,4.320314219547169898e+01,1.864635916258293447e-01
5.763899999999999579e-01,5.760020000000000140e-01,4.269414219547169864e+01,1.269213083055956148e-01
7.203899999999999748e-01,7.199949999999999406e-01,4.332689219547169301e+01,2.053607034025839440e-01
5.509100000000000108e-01,5.520019999999999927e-01,4.261859219547169175e+01,1.288589092845506268e-01
8.488999999999999879e-01,8.499950000000000561e-01,4.376094219547169928e+01,1.726837311445524048e-01
4.359100000000000197e-01,4.369970000000000243e-01,4.181719219547169075e+01,1.135147941988358250e-01
3.019100000000000117e-01,3.029989999999999628e-01,4.109289219547169125e+01,9.910508817413993254e-02
5.811899999999999844e-01,5.819969999999999866e-01,4.297399219547169480e+01,1.408135238604731887e-01
3.462100000000000177e-01,3.470059999999999811e-01,4.156569219547169780e+01,1.154365994908202880e-01
3.311999999999999944e-01,3.320020000000000193e-01,4.123334219547169255e+01,1.114519223791319430e-01
4.493899999999999562e-01,4.490029999999999855e-01,4.223939219547169444e+01,1.448600393552481880e-01
2.916000000000000258e-01,2.911989999999999856e-01,4.092259219547169380e+01,1.292951313932742541e-01
4.610899999999999443e-01,4.606979999999999409e-01,4.207989219547169313e+01,1.413494641022881859e-01
6.329100000000000836e-01,6.339970000000000327e-01,4.311109219547169857e+01,2.068922690725877589e-01
2.689099999999999824e-01,2.700000000000000178e-01,4.062664219547169608e+01,1.042357832128873590e-01
9.259100000000000108e-01,9.269969999999999599e-01,4.419204219547169288e+01,1.948945830494117348e-01
6.259100000000000774e-01,6.270020000000000593e-01,4.291059219547169334e+01,1.340995842723013698e-01
6.089100000000000623e-01,6.099959999999999827e-01,4.282714219547169421e+01,1.305073503753871045e-01
5.789100000000000357e-01,5.799969999999999848e-01,4.268774219547169935e+01,1.425191601224342353e-01
7.201999999999999513e-01,7.209979999999999167e-01,4.327569219547169155e+01,2.081276014900571569e-01
7.671999999999999931e-01,7.679979999999999585e-01,4.369749219547169616e+01,1.624225923386400372e-01
3.682000000000000273e-01,3.690010000000000234e-01,4.169499219547169844e+01,1.067155963390733903e-01
8.491999999999999549e-01,8.500059999999999283e-01,4.378219219547169416e+01,1.518937490550682778e-01
7.772100000000000675e-01,7.780010000000000536e-01,4.354464219547169535e+01,1.811445030962961777e-01
5.842100000000000071e-01,5.850029999999999397e-01,4.271904219547169390e+01,1.040928960208334780e-01
5.891999999999999460e-01,5.900050000000000017e-01,4.275129219547169157e+01,1.338566808269353869e-01
7.691999999999999948e-01,7.699989999999999890e-01,4.365824219547169349e+01,1.717991007019654126e-01
5.141999999999999904e-01,5.149970000000000381e-01,4.257789219547169068e+01,1.366272977922203258e-01
6.382100000000000550e-01,6.390029999999999877e-01,4.282044219547169916e+01,2.350468432079104719e-01
4.352100000000000413e-01,4.360040000000000027e-01,4.201274219547169508e+01,1.188059699762770843e-01
5.842100000000000071e-01,5.850029999999999397e-01,4.291399219547169253e+01,1.437868944028073137e-01
6.625900000000000123e-01,6.633970000000000145e-01,4.319919219547169575e+01,1.823261116845419083e-01
6.211600000000000454e-01,6.199970000000000203e-01,4.286124219547168934e+01,1.658567107536021712e-01
4.161600000000000299e-01,4.149999999999999800e-01,4.196584219547169425e+01,1.217481457846650433e-01
4.511699999999999600e-01,4.500040000000000151e-01,4.181309219547169675e+01,1.413007377970973422e-01
7.331600000000000339e-01,7.320010000000000128e-01,4.349899219547169338e+01,2.426291635438824479e-01
7.411600000000000410e-01,7.399989999999999624e-01,4.371319219547169155e+01,2.174721384499726240e-01
3.491599999999999704e-01,3.479960000000000275e-01,4.119044219547168950e+01,1.241153032546915697e-01
5.141600000000000614e-01,5.129989999999999828e-01,4.263889219547169773e+01,1.391576749662197243e-01
6.433900000000000174e-01,6.429970000000000407e-01,4.305799219547169798e+01,1.968682262377655923e-01
4.703999999999999848e-01,4.700020000000000309e-01,4.210249219547169730e+01,1.330795664330330363e-01
2.633800000000000030e-01,2.629949999999999788e-01,4.060559219547169363e+01,1.124589636356482236e-01
7.423999999999999488e-01,7.419999999999999929e-01,4.337299219547169571e+01,2.013602021304211065e-01
9.103899999999999215e-01,9.099969999999999448e-01,4.406204219547169032e+01,1.666911245447820766e-01
3.373999999999999777e-01,3.370009999999999950e-01,4.136414219547169324e+01,1.111643423135496855e-01
9.833899999999999864e-01,9.829989999999999561e-01,4.437349219547169810e+01,1.473493077757885295e-01
8.133799999999999919e-01,8.129970000000000807e-01,4.371719219547169644e+01,1.445673234240852090e-01
8.174000000000000155e-01,8.169980000000000020e-01,4.379354219547169436e+01,1.249373082870127022e-01
9.603799999999999004e-01,9.599979999999999070e-01,4.402404219547169362e+01,1.608536555444235461e-01
7.563900000000000068e-01,7.559989999999999766e-01,4.349009219547169636e+01,1.614419353885602204e-01
8.789100000000000801e-01,8.799950000000000827e-01,4.387209219547169425e+01,1.467145902833254245e-01
8.099100000000000188e-01,8.110030000000000294e-01,4.365839219547169137e+01,1.697847122152169874e-01
6.279100000000000792e-01,6.289970000000000283e-01,4.286384219547169039e+01,1.415931089495673645e-01
9.349100000000000188e-01,9.360009999999999719e-01,4.421574219547169093e+01,2.033849023452922178e-01
6.979100000000000303e-01,6.989969999999999795e-01,4.323309219547169846e+01,1.650224560537263963e-01
7.679099999999999815e-01,7.690040000000000209e-01,4.383534219547169641e+01,1.813414210874174370e-01
8.649100000000000676e-01,8.659999999999999920e-01,4.384669219547168950e+01,1.561016687995488983e-01
5.149100000000000898e-01,5.160020000000000717e-01,4.243789219547169012e+01,1.214585155598570942e-01
4.709100000000000508e-01,4.720039999999999791e-01,4.255094219547169132e+01,1.445185403399994462e-01
9.289100000000000135e-01,9.300000000000000488e-01,4.422934219547169477e+01,1.856260178477253664e-01
6.311999999999999833e-01,6.319970000000000310e-01,4.285964219547169307e+01,1.466657714056147921e-01
6.161999999999999700e-01,6.170050000000000257e-01,4.301669219547169121e+01,1.467634099563104866e-01
5.652000000000000357e-01,5.660039999999999516e-01,4.273954219547169942e+01,1.395958846170045620e-01
5.581899999999999640e-01,5.589970000000000772e-01,4.269984219547169602e+01,1.385735129886085104e-01
7.361999999999999655e-01,7.370020000000000460e-01,4.351969219547169132e+01,1.946479154833260783e-01
2.621999999999999886e-01,2.630050000000000443e-01,4.060879219547169328e+01,1.127468336673099342e-01
7.621999999999999886e-01,7.630060000000000731e-01,4.342619219547169962e+01,1.576686747645328901e-01
8.591999999999999638e-01,8.599979999999999292e-01,4.399469219547169985e+01,1.812429612481655794e-01
5.592000000000000304e-01,5.600060000000000038e-01,4.305654219547169248e+01,1.549268569422488917e-01
4.801600000000000312e-01,4.790010000000000101e-01,4.219879219547169669e+01,1.181314881900843994e-01
9.211600000000000898e-01,9.199959999999999249e-01,4.402219219547169615e+01,1.899135882500355699e-01
4.751600000000000268e-01,4.739949999999999997e-01,4.214564219547169444e+01,1.135147941988358250e-01
8.921600000000000641e-01,8.909989999999999855e-01,4.402854219547169379e+01,1.608536555444235461e-01
6.311600000000000543e-01,6.299989999999999757e-01,4.261214219547169080e+01,1.798647019345487319e-01
7.351600000000000357e-01,7.339949999999999530e-01,4.347889219547169404e+01,2.131695299568023283e-01
4.181600000000000317e-01,4.169999999999999818e-01,4.183669219547169860e+01,1.194807453190849938e-01
5.351600000000000801e-01,5.339990000000000014e-01,4.243399219547169565e+01,1.305073503753871045e-01
7.341600000000000348e-01,7.330010000000000137e-01,4.354219219547169928e+01,1.810460466345621411e-01
6.091600000000000348e-01,6.079970000000000097e-01,4.299514219547169347e+01,1.519915491137716346e-01
7.011600000000000055e-01,6.999950000000000339e-01,4.328914219547169751e+01,1.677711864475066872e-01
9.821600000000000330e-01,9.810020000000000406e-01,4.423139219547169887e+01,1.464705038634197543e-01
7.581600000000000561e-01,7.569970000000000310e-01,4.350614219547169625e+01,1.549268569422488917e-01
6.433900000000000174e-01,6.430000000000000160e-01,4.305494219547169621e+01,2.037800247865429459e-01
5.153900000000000148e-01,5.150029999999999886e-01,4.247409219547169812e+01,1.790280662410339840e-01
8.053799999999999848e-01,8.049950000000000161e-01,4.346434219547169420e+01,1.339052594262228890e-01
8.003899999999999348e-01,8.000030000000000197e-01,4.327299219547169429e+01,1.636977962649590890e-01
7.153800000000000159e-01,7.150009999999999977e-01,4.329439219547169415e+01,1.968188786727636530e-01
7.663900000000000157e-01,7.660029999999999895e-01,4.368114219547169341e+01,1.833602151558621496e-01
9.013899999999999135e-01,9.010030000000001094e-01,4.396324219547169321e+01,1.543885309924414584e-01
7.183899999999999730e-01,7.179949999999999388e-01,4.313959219547169255e+01,1.542417291202483054e-01
5.793800000000000061e-01,5.789999999999999591e-01,4.262834219547169567e+01,1.238252740841063182e-01
9.603799999999999004e-01,9.600030000000000507e-01,4.425969219547169331e+01,1.460311987282308654e-01
6.483899999999999109e-01,6.480020000000000779e-01,4.298709219547169624e+01,1.621283704414623883e-01
9.363899999999999446e-01,9.360009999999999719e-01,4.392214219547169307e+01,1.440307554031570736e-01
4.613800000000000123e-01,4.609949999999999881e-01,4.221309219547169533e+01,1.155808418467526577e-01
6.703899999999999304e-01,6.699990000000000112e-01,4.323539219547168955e+01,1.803076773240786246e-01
2.463899999999999979e-01,2.459949999999999914e-01,4.061099219547169525e+01,1.126028907355581532e-01
6.389199999999999324e-01,6.400029999999999886e-01,4.294049219547169116e+01,1.867099582293458016e-01
5.359099999999999975e-01,5.370050000000000656e-01,4.251989219547169796e+01,1.152923718292066940e-01
7.739099999999999868e-01,7.749970000000000470e-01,4.362649219547169821e+01,1.790772766210276257e-01
3.709100000000000175e-01,3.720010000000000261e-01,4.160299219547169969e+01,1.090096257309603467e-01
6.999199999999999866e-01,7.010029999999999317e-01,4.333939219547169586e+01,1.756828065065106359e-01
3.739099999999999646e-01,3.749979999999999980e-01,4.156229219547169862e+01,1.086269694965483895e-01
8.539100000000000579e-01,8.549979999999999247e-01,4.375564219547169387e+01,1.540949334079613764e-01
6.039200000000000124e-01,6.050029999999999575e-01,4.303849219547169014e+01,1.463728748846727101e-01
5.349099999999999966e-01,5.360000000000000320e-01,4.237274219547169452e+01,1.327396643886221694e-01
4.009099999999999886e-01,4.019969999999999932e-01,4.171054219547169595e+01,1.193843310573211303e-01
3.719100000000000183e-01,3.730030000000000290e-01,4.165179219547169964e+01,1.120272779371348087e-01
8.409100000000000463e-01,8.419989999999999419e-01,4.347574219547169605e+01,1.550247431928337416e-01
5.321600000000000774e-01,5.310000000000000275e-01,4.250944219547169212e+01,1.181796556180633589e-01
9.311599999999999877e-01,9.299979999999999913e-01,4.415444219547169524e+01,2.125267771411500362e-01
5.531599999999999850e-01,5.519950000000000134e-01,4.273424219547169400e+01,1.281805309007731375e-01
8.411600000000000188e-01,8.399989999999999402e-01,4.377654219547169134e+01,1.884840802349207756e-01
7.273899999999999810e-01,7.269999999999999796e-01,4.331914219547169864e+01,2.003727301855321163e-01
4.423799999999999955e-01,4.420010000000000328e-01,4.212329219547169146e+01,1.180351579064646689e-01
2.823999999999999844e-01,2.820019999999999749e-01,4.102504219547169839e+01,1.118834147762931552e-01
5.193999999999999728e-01,5.189989999999999881e-01,4.248909219547169869e+01,1.135147941988358250e-01
1.060389999999999944e+00,1.060002000000000111e+00,4.413774219547169508e+01,1.671820295426636183e-01
2.683800000000000074e-01,2.679949999999999832e-01,4.069769219547169570e+01,1.097753091637826001e-01
2.504000000000000115e-01,2.500020000000000020e-01,4.062674219547169230e+01,1.158212782782337136e-01
6.989199999999999857e-01,7.000039999999999596e-01,4.324284219547169528e+01,2.194015006831175896e-01
7.309100000000000597e-01,7.319970000000000088e-01,4.321884219547169437e+01,1.937599829737917112e-01
9.989100000000000756e-01,1.000002999999999975e+00,4.406264219547169603e+01,1.004325569823055486e-01
4.099100000000000521e-01,4.110010000000000052e-01,4.190144219547169513e+01,1.134667836946304520e-01
1.269399999999999973e-01,1.281039999999999957e-01,3.899334219547169766e+01,1.237769405099514303e-01
2.560899999999999843e-01,2.573019999999999752e-01,4.078484219547169687e+01,1.845422675215736275e-01
8.847999999999998921e-02,8.968600000000000183e-02,3.809389219547169603e+01,1.106851887200995532e-01
1.179700000000000054e-01,1.191989999999999994e-01,3.864389219547169319e+01,1.040452714062683887e-01
1.832199999999999940e-01,1.838819999999999899e-01,3.974554219547169964e+01,1.322541814159539086e-01
1.406999999999999917e-01,1.417609999999999981e-01,3.932144219547168973e+01,1.205899291068870810e-01
1.518599999999999950e-01,1.528509999999999869e-01,3.924374219547169673e+01,1.080054211695137545e-01
9.400999999999999635e-02,9.500700000000000811e-02,3.833944219547169041e+01,1.076230969727411668e-01
2.866199999999999859e-01,2.876929999999999765e-01,4.113314219547169159e+01,1.537035084245120808e-01
2.634900000000000020e-01,2.646840000000000304e-01,4.080804219547169964e+01,1.464216889740179717e-01
1.431000000000000050e-01,1.436219999999999997e-01,3.924719219547169757e+01,1.093924060527240311e-01
1.603499999999999925e-01,1.613300000000000012e-01,3.938334219547169823e+01,1.198664611223842352e-01
1.230300000000000005e-01,1.240720000000000017e-01,3.884524219547169821e+01,1.208794068566025476e-01
1.260799999999999976e-01,1.265479999999999938e-01,3.881899219547169366e+01,1.173610178125771564e-01
1.731499999999999984e-01,1.742220000000000157e-01,3.960389219547169404e+01,1.041881519271939810e-01
1.643099999999999838e-01,1.653440000000000187e-01,3.948219219547169700e+01,1.128428043873602599e-01
1.598999999999999866e-01,1.608570000000000000e-01,3.937329219547169146e+01,1.149078369912342051e-01
2.444800000000000306e-01,2.449800000000000311e-01,4.031859219547169459e+01,1.336138035608748498e-01
2.483499999999999874e-01,2.495440000000000158e-01,4.043219219547169985e+01,1.380381505309458134e-01
2.754400000000000182e-01,2.766619999999999635e-01,4.082119219547169564e+01,1.582564722278493596e-01
3.305099999999999705e-01,3.316280000000000339e-01,4.138254219547169299e+01,1.620303011846983554e-01
3.310299999999999909e-01,3.320560000000000178e-01,4.127929219547169737e+01,1.514536843460866644e-01
1.605900000000000105e-01,1.617939999999999934e-01,3.943659219547168959e+01,1.140430225923710350e-01
2.188699999999999812e-01,2.200300000000000311e-01,4.032049219547169372e+01,1.380381505309458134e-01
1.199099999999999888e-01,1.210960000000000092e-01,3.881879219547169413e+01,1.069065877390352887e-01
1.783900000000000208e-01,1.795769999999999866e-01,4.017879219547169356e+01,1.324483616433365096e-01
2.792300000000000337e-01,2.800710000000000144e-01,4.095159219547169016e+01,1.363841303158254414e-01
1.858100000000000029e-01,1.868109999999999771e-01,3.993409219547169187e+01,1.336138035608748498e-01
6.640999999999999681e-02,6.703499999999999737e-02,3.743854219547169748e+01,1.177462037689710472e-01
2.580000000000000071e-01,2.591939999999999800e-01,4.072794219547169803e+01,1.463240615961847180e-01
2.797999999999999932e-01,2.810070000000000068e-01,4.072774219547169139e+01,1.433479979002289795e-01
2.657599999999999962e-01,2.667370000000000019e-01,4.051134219547169835e+01,1.339052594262228890e-01
1.849999999999999978e-01,1.862260000000000026e-01,3.982569219547169581e+01,1.102541087760635363e-01
5.714999999999999941e-02,5.732899999999999802e-02,3.710739219547168943e+01,1.117875149647940547e-01
3.264000000000000234e-01,3.276080000000000103e-01,4.112374219547169218e+01,1.497917504470925587e-01
1.088599999999999846e-01,1.100869999999999904e-01,3.862254219547169498e+01,1.076230969727411668e-01
2.032299999999999940e-01,2.043859999999999844e-01,4.015054219547169367e+01,1.417880407580415503e-01
3.798599999999999755e-01,3.808289999999999731e-01,4.158789219547169580e+01,1.430554385614334345e-01
2.116000000000000103e-01,2.124769999999999992e-01,4.013959219547169255e+01,1.269697247457206024e-01
2.135300000000000253e-01,2.147260000000000280e-01,4.023339219547169421e+01,1.400341690517141191e-01
1.440899999999999959e-01,1.452210000000000167e-01,3.928619219547169905e+01,1.173610178125771564e-01
2.524899999999999922e-01,2.536979999999999791e-01,4.061824219547169434e+01,1.640411869074472895e-01
2.567200000000000037e-01,2.579210000000000114e-01,4.072624219547169844e+01,1.777487510561018003e-01
2.188499999999999890e-01,2.200139999999999874e-01,4.042644219547169371e+01,1.714551209559051215e-01
7.882999999999999730e-02,7.987400000000000055e-02,3.799014219547169091e+01,1.260984179203056277e-01
8.282000000000000473e-02,8.398899999999999422e-02,3.819424219547169486e+01,1.203005029166713535e-01
1.702799999999999869e-01,1.714680000000000093e-01,3.969934219547169363e+01,1.115957369347236744e-01
2.366999999999999937e-01,2.378380000000000216e-01,4.032699219547169633e+01,1.467145902833254245e-01
3.056900000000000173e-01,3.066920000000000202e-01,4.083074219547169292e+01,2.001752507229703770e-01
8.254000000000000226e-02,8.349700000000000177e-02,3.796834219547169198e+01,1.101583337837135773e-01
1.889099999999999946e-01,1.896380000000000010e-01,3.965434219547169903e+01,1.228588560178062727e-01
8.140999999999999626e-02,8.263299999999999812e-02,3.796144219547169030e+01,1.089617868888173580e-01
2.565500000000000003e-01,2.577039999999999886e-01,4.070684219547169391e+01,1.645317932862948584e-01
1.262199999999999989e-01,1.271680000000000033e-01,3.903569219547169666e+01,1.385248389351312337e-01
1.026400000000000090e-01,1.038700000000000040e-01,3.861219219547169246e+01,1.477399692094324701e-01
