3.581599999999999784e-01,4.135965000000000202e+01,3.166722261798025167e+21
5.221599999999999575e-01,4.255915000000000248e+01,6.544356314669012484e+21
7.011600000000000055e-01,4.311149999999999949e+01,1.574120270188521927e+22
7.452600000000000335e-01,4.320559999999999690e+01,1.033940555540562182e+22
5.911600000000000188e-01,4.264289999999999736e+01,6.029889695802164511e+21
6.203899999999999970e-01,4.291140000000000043e+01,6.158681355153652580e+21
1.002399999999999958e+00,4.447979999999999734e+01,2.175761751329571498e+22
6.104000000000000536e-01,4.287614999999999554e+01,7.129874780808728805e+21
3.581900000000000084e-01,4.136939999999999884e+01,3.033903510980214129e+21
4.513800000000000034e-01,4.181589999999999918e+01,4.123968486016315556e+21
5.523900000000000476e-01,4.238514999999999588e+01,5.787652917046042165e+21
7.503900000000000015e-01,4.316299999999999670e+01,1.165670524993945154e+22
8.223799999999999999e-01,4.373559999999999803e+01,1.176247746022013823e+22
9.503899999999999570e-01,4.408514999999999873e+01,1.348844781684559498e+22
3.403900000000000259e-01,4.134629999999999939e+01,2.786032799198294835e+21
8.104000000000000092e-01,4.347950000000000159e+01,1.212172973677794139e+22
6.119099999999999540e-01,4.313920000000000243e+01,9.675188788217335775e+21
5.489100000000000090e-01,4.229260000000000019e+01,5.868448035201620115e+21
1.029910000000000103e+00,4.412890000000000157e+01,1.522834866089232223e+22
4.229100000000000081e-01,4.175674999999999670e+01,3.764079287641976603e+21
7.019100000000000339e-01,4.330875000000000341e+01,1.192640522451208792e+22
6.859100000000000197e-01,4.324399999999999977e+01,1.467678673038585574e+22
9.329100000000000170e-01,4.394794999999999874e+01,1.326400555616741989e+22
7.499099999999999655e-01,4.321054999999999779e+01,1.129020324203418196e+22
4.689099999999999935e-01,4.213254999999999484e+01,4.541041661885528146e+21
9.599100000000000410e-01,4.420664999999999623e+01,1.702878873157049831e+22
8.411999999999999478e-01,4.362254999999999683e+01,1.104294897777852704e+22
5.632000000000000339e-01,4.264279999999999404e+01,5.717224869829874287e+21
8.292000000000000481e-01,4.379784999999999684e+01,1.236555102019362646e+22
5.792100000000000026e-01,4.262494999999999834e+01,5.763011858463535923e+21
8.651999999999999691e-01,4.376930000000000121e+01,1.175576453497325670e+22
8.591999999999999638e-01,4.384420000000000073e+01,1.387139009233124380e+22
5.862100000000000088e-01,4.296940000000000026e+01,7.876586523275289428e+21
4.892000000000000237e-01,4.226529999999999632e+01,4.565034136705213923e+21
6.892099999999999893e-01,4.301319999999999766e+01,8.734453651287100621e+21
3.241600000000000037e-01,4.119364999999999810e+01,2.516594585871551300e+21
1.851599999999999913e-01,3.985580000000000211e+01,1.399947975172350280e+21
6.811599999999999877e-01,4.299754999999999683e+01,8.440715399748178149e+21
9.211599999999999788e-01,4.375499999999999545e+01,1.374842966735352077e+22
4.281599999999999850e-01,4.215099999999999625e+01,4.958738836163028582e+21
6.991600000000000037e-01,4.335254999999999370e+01,1.453562863796917948e+22
5.751600000000000046e-01,4.278494999999999493e+01,7.154210898949922882e+21
5.111599999999999477e-01,4.251304999999999978e+01,5.249788833499182006e+21
6.411599999999999522e-01,4.302154999999999774e+01,9.417192583082396353e+21
3.511600000000000277e-01,4.162720000000000198e+01,3.413657619172373299e+21
3.491600000000000259e-01,4.154444999999999766e+01,3.203936800978449727e+21
3.548600000000000088e-01,4.163665000000000305e+01,3.422025396088787698e+21
8.711600000000000454e-01,4.374020000000000152e+01,1.067035428977868433e+22
9.251599999999999824e-01,4.416870000000000118e+01,1.075061987642036558e+22
4.193999999999999950e-01,4.199094999999999800e+01,4.321659502133923807e+21
8.903799999999999493e-01,4.358039999999999736e+01,1.046830815655768359e+22
4.803799999999999737e-01,4.217520000000000380e+01,4.485911084340806156e+21
5.803800000000000070e-01,4.276784999999999570e+01,8.198174113366725886e+21
8.053799999999999848e-01,4.349575000000000102e+01,1.115381957138875993e+22
6.643799999999999706e-01,4.303369999999999607e+01,9.368312240495032009e+21
7.453800000000000425e-01,4.340734999999999388e+01,1.032638145346487819e+22
7.364000000000000545e-01,4.317844999999999800e+01,8.574774351925252981e+21
3.703899999999999970e-01,4.144575000000000387e+01,3.118676114051400466e+21
8.503899999999999793e-01,4.371864999999999668e+01,1.029920245472930510e+22
2.193799999999999917e-01,4.024689999999999657e+01,1.640657307412487471e+21
6.473900000000000210e-01,4.302590000000000003e+01,9.211456445304557011e+21
6.003800000000000248e-01,4.280219999999999914e+01,7.949292933501119627e+21
7.603900000000000103e-01,4.332524999999999693e+01,9.965634592555644486e+21
4.703899999999999748e-01,4.220399999999999352e+01,4.732737126204570599e+21
4.979100000000000192e-01,4.232750000000000057e+01,5.517169093468204564e+21
5.079099999999999726e-01,4.237049999999999983e+01,5.296411998320542614e+21
5.879100000000000437e-01,4.284375000000000000e+01,7.349115905079956734e+21
6.999199999999999866e-01,4.317905000000000371e+01,9.743227402511773073e+21
7.619099999999999762e-01,4.345414999999999850e+01,1.115479186589158579e+22
7.889100000000000001e-01,4.350690000000000168e+01,9.913730383460782047e+21
4.059099999999999930e-01,4.196399999999999864e+01,3.869082372625408197e+21
8.089199999999999724e-01,4.395734999999999815e+01,1.436393158844724386e+22
5.839199999999999946e-01,4.300809999999999889e+01,7.288036966778048348e+21
7.209100000000000508e-01,4.342260000000000275e+01,1.335387248736232433e+22
8.379100000000000437e-01,4.370539999999999736e+01,1.105668504014700937e+22
8.069100000000000161e-01,4.365439999999999543e+01,1.404392645561863583e+22
5.001600000000000490e-01,4.245049999999999812e+01,5.968775055042223800e+21
5.331599999999999673e-01,4.233449999999999847e+01,6.869555625466698662e+21
8.211600000000000010e-01,4.356759999999999877e+01,1.361996043661352318e+22
1.251599999999999935e-01,3.886839999999999407e+01,8.696610036722262344e+20
4.431599999999999984e-01,4.197414999999999452e+01,4.763795159156213678e+21
6.833900000000000530e-01,4.334409999999999741e+01,1.947101490897723222e+22
7.263899999999999801e-01,4.330004999999999882e+01,1.065005869999156573e+22
4.043900000000000272e-01,4.184624999999999773e+01,3.596266707343603401e+21
6.903799999999999937e-01,4.315269999999999584e+01,1.123527071307099275e+22
5.763899999999999579e-01,4.264369999999999550e+01,5.909168054403276472e+21
7.203899999999999748e-01,4.327644999999999698e+01,1.310503988581809468e+22
5.509100000000000108e-01,4.256815000000000282e+01,5.801575834980282532e+21
8.488999999999999879e-01,4.371049999999999613e+01,1.330220200758973825e+22
4.359100000000000197e-01,4.176675000000000182e+01,3.508417079659619418e+21
3.019100000000000117e-01,4.104245000000000232e+01,2.139455046005396865e+21
5.811899999999999844e-01,4.292354999999999876e+01,7.553939685166366589e+21
3.462100000000000177e-01,4.151524999999999466e+01,3.161749727750284902e+21
3.311999999999999944e-01,4.118290000000000362e+01,2.620619087076604772e+21
4.493900000000000117e-01,4.218894999999999840e+01,5.499842779399760904e+21
2.916000000000000258e-01,4.087214999999999776e+01,2.676418747187027509e+21
4.610899999999999999e-01,4.202944999999999709e+01,4.971217095670107210e+21
6.329099999999999726e-01,4.306064999999999543e+01,1.196224770241696104e+22
2.689099999999999824e-01,4.057620000000000005e+01,1.850157496450181759e+21
9.259100000000000108e-01,4.414159999999999684e+01,1.849147269846130491e+22
6.259099999999999664e-01,4.286014999999999731e+01,6.985186272905892200e+21
6.089099999999999513e-01,4.277669999999999817e+01,6.466518686258608210e+21
5.789100000000000357e-01,4.263729999999999620e+01,6.676525907095518708e+21
7.201999999999999513e-01,4.322525000000000261e+01,1.294934855454340992e+22
7.671999999999999931e-01,4.364705000000000013e+01,1.213493767345367994e+22
3.682000000000000273e-01,4.164454999999999529e+01,3.090299946497075053e+21
8.491999999999999549e-01,4.373174999999999812e+01,1.185379947019184059e+22
7.772099999999999564e-01,4.349419999999999931e+01,1.260046247152507997e+22
5.842100000000000071e-01,4.266859999999999786e+01,4.853690210145206796e+21
5.891999999999999460e-01,4.270085000000000264e+01,6.371137897347734831e+21
7.691999999999999948e-01,4.360779999999999745e+01,1.285749177783058589e+22
5.141999999999999904e-01,4.252745000000000175e+01,6.096398167617961984e+21
6.382100000000000550e-01,4.276999999999999602e+01,1.181882245139285829e+22
4.352099999999999858e-01,4.196229999999999905e+01,3.996688538705209590e+21
5.842100000000000071e-01,4.286355000000000359e+01,7.466546543851379622e+21
6.625900000000000123e-01,4.314874999999999972e+01,1.110962283925948124e+22
6.211600000000000454e-01,4.281080000000000041e+01,8.342802491161709642e+21
4.161599999999999744e-01,4.191539999999999822e+01,4.024193965255491060e+21
4.511700000000000155e-01,4.176264999999999361e+01,4.468854339652959076e+21
7.331600000000000339e-01,4.344854999999999734e+01,1.693306682161088168e+22
7.411600000000000410e-01,4.366275000000000261e+01,1.673872812250709885e+22
3.491600000000000259e-01,4.114000000000000057e+01,2.909394191915469505e+21
5.141599999999999504e-01,4.258844999999999459e+01,6.366543785290246390e+21
6.433900000000000174e-01,4.300754999999999484e+01,1.107666003544591093e+22
4.703999999999999848e-01,4.205204999999999416e+01,4.762694958331616821e+21
2.633800000000000030e-01,4.055514999999999759e+01,2.014658175785101165e+21
7.423999999999999488e-01,4.332254999999999967e+01,1.315100920023045741e+22
9.103900000000000325e-01,4.401160000000000139e+01,1.484997335687453947e+22
3.373999999999999777e-01,4.131369999999999720e+01,2.795632829621880750e+21
9.833899999999999864e-01,4.432304999999999495e+01,1.511529738270608143e+22
8.133799999999999919e-01,4.366674999999999329e+01,1.093401531969185199e+22
8.174000000000000155e-01,4.374309999999999832e+01,9.700402247506480595e+21
9.603800000000000114e-01,4.397359999999999758e+01,1.385622454309264294e+22
7.563900000000000068e-01,4.343965000000000032e+01,1.097352296856052092e+22
8.789099999999999691e-01,4.382164999999999822e+01,1.179661623395269319e+22
8.099100000000000188e-01,4.360795000000000243e+01,1.246952473272906259e+22
6.279099999999999682e-01,4.281340000000000146e+01,7.121572244801414234e+21
9.349100000000000188e-01,4.416530000000000200e+01,1.956404617445076527e+22
6.979100000000000303e-01,4.318264999999999532e+01,1.007235293047737968e+22
7.679099999999999815e-01,4.378489999999999327e+01,1.456013358989917028e+22
8.649099999999999566e-01,4.379625000000000057e+01,1.260491935069592827e+22
5.149099999999999788e-01,4.238745000000000118e+01,5.012761100768259342e+21
4.709099999999999953e-01,4.250050000000000239e+01,6.263722568781077152e+21
9.289100000000000135e-01,4.417889999999999873e+01,1.796545880837900678e+22
6.311999999999999833e-01,4.280919999999999703e+01,7.458894978077194977e+21
6.161999999999999700e-01,4.296625000000000227e+01,7.972367615787297407e+21
5.652000000000000357e-01,4.268909999999999627e+01,6.662490345087746179e+21
5.581899999999999640e-01,4.264939999999999998e+01,6.562135033814461710e+21
7.361999999999999655e-01,4.346925000000000239e+01,1.356425373474762837e+22
2.621999999999999886e-01,4.055834999999999724e+01,1.984688861573209915e+21
7.621999999999999886e-01,4.337574999999999648e+01,1.049998315044313707e+22
8.591999999999999638e-01,4.394424999999999670e+01,1.551644852670670517e+22
5.592000000000000304e-01,4.300610000000000355e+01,8.649521516040148746e+21
4.801599999999999757e-01,4.214834999999999354e+01,4.282552895150919516e+21
9.211599999999999788e-01,4.397175000000000011e+01,1.681166256170945479e+22
4.751600000000000268e-01,4.209519999999999840e+01,4.046566698860408734e+21
8.921599999999999531e-01,4.397809999999999775e+01,1.403635949312851050e+22
6.311600000000000543e-01,4.256170000000000186e+01,8.184269225293766459e+21
7.351600000000000357e-01,4.342844999999999800e+01,1.472876460567937050e+22
4.181599999999999762e-01,4.178624999999999545e+01,3.750554116102456082e+21
5.351599999999999691e-01,4.238354999999999961e+01,5.366901740386207662e+21
7.341600000000000348e-01,4.349174999999999613e+01,1.269485510477861408e+22
6.091600000000000348e-01,4.294469999999999743e+01,8.128015158407186088e+21
7.011600000000000055e-01,4.323869999999999436e+01,1.058398514941669461e+22
9.821600000000000330e-01,4.418094999999999573e+01,1.396764988050737883e+22
7.581599999999999451e-01,4.345570000000000022e+01,1.061116011250912225e+22
6.433900000000000174e-01,4.300450000000000017e+01,1.145233189596676542e+22
5.153900000000000148e-01,4.242364999999999498e+01,7.618912089082929611e+21
8.053799999999999848e-01,4.341389999999999816e+01,8.861118100700357722e+21
8.003900000000000459e-01,4.322254999999999825e+01,1.020781465315493859e+22
7.153800000000000159e-01,4.324394999999999811e+01,1.240661274551723124e+22
7.663900000000000157e-01,4.363069999999999737e+01,1.379638374367136370e+22
9.013900000000000245e-01,4.391279999999999717e+01,1.328201532851308252e+22
7.183899999999999730e-01,4.308915000000000362e+01,9.097705123948991087e+21
5.793800000000000061e-01,4.257789999999999964e+01,5.512766799634758631e+21
9.603800000000000114e-01,4.420924999999999727e+01,1.407828774333372695e+22
6.483900000000000219e-01,4.293665000000000020e+01,8.763188147412680049e+21
9.363899999999999446e-01,4.387169999999999703e+01,1.188491638910622263e+22
4.613800000000000123e-01,4.216264999999999930e+01,4.256697681397390246e+21
6.703900000000000414e-01,4.318495000000000061e+01,1.111471988653327542e+22
2.463899999999999979e-01,4.056054999999999922e+01,1.977947782567590363e+21
6.389200000000000434e-01,4.289005000000000223e+01,9.956110123096646615e+21
5.359099999999999975e-01,4.246944999999999482e+01,4.892573239621665686e+21
7.739099999999999868e-01,4.357604999999999507e+01,1.306429211608938552e+22
3.709100000000000175e-01,4.155254999999999654e+01,3.032536953368201396e+21
6.999199999999999866e-01,4.328894999999999982e+01,1.136472924152876184e+22
3.739100000000000201e-01,4.151184999999999548e+01,2.980664363301691458e+21
8.539099999999999469e-01,4.370519999999999783e+01,1.182623687765571246e+22
6.039200000000000124e-01,4.298805000000000121e+01,8.072219463070114644e+21
5.349099999999999966e-01,4.232229999999999848e+01,5.369961405964502434e+21
4.009099999999999886e-01,4.166009999999999991e+01,3.542902513333436416e+21
3.719100000000000183e-01,4.160134999999999650e+01,3.182933409198288404e+21
8.409100000000000463e-01,4.342530000000000001e+01,1.064146304835458905e+22
5.321599999999999664e-01,4.245900000000000318e+01,4.959422062439636664e+21
9.311599999999999877e-01,4.410399999999999920e+01,1.982474480167455136e+22
5.531599999999999850e-01,4.268379999999999797e+01,6.058051872018538693e+21
8.411600000000000188e-01,4.372610000000000241e+01,1.462073996704014244e+22
7.273899999999999810e-01,4.326869999999999550e+01,1.280832577392091542e+22
4.423799999999999955e-01,4.207285000000000252e+01,4.213859721908314440e+21
2.823999999999999844e-01,4.097459999999999525e+01,2.391916803914381918e+21
5.193999999999999728e-01,4.243864999999999554e+01,4.793742542065439343e+21
1.060389999999999944e+00,4.408729999999999905e+01,1.531289143137583445e+22
2.683800000000000074e-01,4.064724999999999966e+01,2.015133047463047856e+21
2.504000000000000115e-01,4.057630000000000337e+01,2.068189104759615521e+21
6.989199999999999857e-01,4.319239999999999924e+01,1.332753726403549908e+22
7.309099999999999486e-01,4.316839999999999833e+01,1.161781698924326892e+22
9.989099999999999646e-01,4.401219999999999999e+01,8.491078354952860467e+21
4.099099999999999966e-01,4.185099999999999909e+01,3.659966333423430140e+21
1.269399999999999973e-01,3.894289999999999452e+01,1.054408455400114356e+21
2.560899999999999843e-01,4.073439999999999372e+01,3.621279233800470004e+21
8.848000000000000309e-02,3.804344999999999999e+01,6.131001086309099110e+20
1.179700000000000054e-01,3.859344999999999715e+01,7.330137107225709117e+20
1.832199999999999940e-01,3.969509999999999650e+01,1.599420811696602612e+21
1.406999999999999917e-01,3.927100000000000080e+01,1.190783908698718470e+21
1.518599999999999950e-01,3.919329999999999359e+01,1.006476760494830387e+21
9.400999999999999635e-02,3.828900000000000148e+01,6.590704582210979103e+20
2.866199999999999859e-01,4.108270000000000266e+01,3.523834001628953313e+21
2.634900000000000020e-01,4.075759999999999650e+01,2.886799432782276723e+21
1.431000000000000050e-01,3.919674999999999443e+01,1.031000104008469578e+21
1.603499999999999925e-01,3.933289999999999509e+01,1.200185468394286088e+21
1.230300000000000005e-01,3.879479999999999507e+01,9.592255386083904717e+20
1.260799999999999976e-01,3.876854999999999762e+01,9.180992435132328837e+20
1.731499999999999984e-01,3.955344999999999800e+01,1.152776837501718495e+21
1.643100000000000116e-01,3.943174999999999386e+01,1.177922029538711175e+21
1.598999999999999866e-01,3.932285000000000252e+01,1.153435650624151093e+21
2.444800000000000029e-01,4.026814999999999856e+01,2.111943715831896605e+21
2.483499999999999874e-01,4.038174999999999670e+01,2.291513165084221506e+21
2.754400000000000182e-01,4.077074999999999960e+01,3.171468513452453003e+21
3.305100000000000260e-01,4.133209999999999695e+01,4.224222632324681957e+21
3.310299999999999909e-01,4.122884999999999422e+01,3.709129193553373692e+21
1.605900000000000105e-01,3.938615000000000066e+01,1.187613989599732564e+21
2.188700000000000090e-01,4.027004999999999768e+01,2.178588346215263371e+21
1.199100000000000027e-01,3.876834999999999809e+01,8.230795421866640015e+20
1.783899999999999930e-01,4.012834999999999752e+01,1.945451059515534606e+21
2.792299999999999782e-01,4.090115000000000123e+01,2.876085278284943720e+21
1.858100000000000029e-01,3.988365000000000293e+01,1.742111492924695642e+21
6.640999999999999681e-02,3.738809999999999434e+01,4.907309824188010332e+20
2.580000000000000071e-01,4.067749999999999488e+01,2.798471114914791948e+21
2.797999999999999932e-01,4.067730000000000246e+01,2.756316930375864549e+21
2.657599999999999962e-01,4.046089999999999520e+01,2.268686879614134125e+21
1.849999999999999978e-01,3.977524999999999977e+01,1.339607950689570128e+21
5.714999999999999941e-02,3.705695000000000050e+01,3.959026582260929659e+20
3.264000000000000234e-01,4.107330000000000325e+01,3.446288136008105984e+21
1.088599999999999984e-01,3.857209999999999894e+01,7.645431389478795346e+20
2.032299999999999940e-01,4.010009999999999764e+01,2.075687781040881926e+21
3.798599999999999755e-01,4.153744999999999976e+01,4.027979063105875870e+21
2.116000000000000103e-01,4.008915000000000362e+01,1.818053766236881027e+21
2.135299999999999976e-01,4.018294999999999817e+01,2.098441657775410905e+21
1.440899999999999959e-01,3.923574999999999591e+01,1.135572634911016223e+21
2.524899999999999922e-01,4.056779999999999831e+01,3.010328584717854573e+21
2.567200000000000037e-01,4.067579999999999529e+01,3.386979492729642811e+21
2.188499999999999890e-01,4.037599999999999767e+01,2.849800505889612890e+21
7.882999999999999730e-02,3.793970000000000198e+01,6.694837978483940393e+20
8.282000000000000473e-02,3.814379999999999882e+01,7.039867350984715141e+20
1.702799999999999869e-01,3.964889999999999759e+01,1.288492398213240979e+21
2.366999999999999937e-01,4.027655000000000030e+01,2.323561098555461468e+21
3.056900000000000173e-01,4.078029999999999688e+01,4.002667810427804058e+21
8.254000000000000226e-02,3.791790000000000305e+01,5.740932195753594716e+20
1.889099999999999946e-01,3.960389999999999588e+01,1.409919740882782519e+21
8.140999999999999626e-02,3.791100000000000136e+01,5.730306746012652012e+20
2.565500000000000003e-01,4.065639999999999787e+01,3.140196869138893767e+21
1.262199999999999989e-01,3.898524999999999352e+01,1.210250946812479275e+21
1.026399999999999951e-01,3.856175000000000352e+01,1.061571990676172177e+21
1.245499999999999940e-01,3.887839999999999918e+01,8.566007742727642153e+20
3.704600000000000115e-01,4.186064999999999969e+01,5.553977926126267269e+21
2.021499999999999964e-01,3.978594999999999970e+01,1.482081770134153200e+21
1.799000000000000044e-01,4.008244999999999436e+01,2.092999382345981624e+21
1.617999999999999994e-01,3.953589999999999804e+01,1.477304561455372173e+21
2.266900000000000026e-01,4.027709999999999724e+01,2.279600570301815456e+21
2.968299999999999828e-01,4.084489999999999554e+01,3.052577759691306172e+21
2.502900000000000125e-01,4.060114999999999696e+01,2.510375450084717887e+21
1.488200000000000078e-01,3.931815000000000282e+01,1.116740419863273013e+21
1.472900000000000043e-01,3.917600000000000193e+01,1.007068779588310794e+21
2.151299999999999879e-01,4.060184999999999889e+01,2.817360088052466713e+21
1.447799999999999920e-01,3.921059999999999945e+01,1.386416154675541705e+21
1.324299999999999922e-01,3.932930000000000348e+01,1.394464317239842046e+21
2.197500000000000009e-01,4.040054999999999552e+01,2.301535750527986434e+21
3.849199999999999844e-01,4.180575000000000330e+01,4.784193087407444197e+21
1.739999999999999880e-01,3.974609999999999843e+01,1.411085505677736018e+21
1.778899999999999926e-01,3.960344999999999516e+01,1.448926537016979227e+21
2.993600000000000150e-01,4.091974999999999341e+01,2.853376919604865008e+21
1.184499999999999997e-01,3.884874999999999545e+01,1.132699502036442939e+21
1.765299999999999925e-01,3.963969999999999771e+01,1.305523916008064025e+21
2.455199999999999882e-01,4.077519999999999811e+01,3.800085860421063410e+21
1.961100000000000065e-01,3.994825000000000159e+01,1.661875854554086769e+21
2.485199999999999909e-01,4.049654999999999916e+01,2.373519176501467021e+21
3.063199999999999812e-01,4.117704999999999416e+01,3.963434551431471825e+21
2.463700000000000057e-01,4.055689999999999884e+01,2.389295894006948954e+21
1.351400000000000101e-01,3.936709999999999354e+01,1.211614990450257560e+21
2.105400000000000049e-01,4.004019999999999868e+01,1.932480268383468126e+21
2.363000000000000100e-01,4.055469999999999686e+01,2.237916902018198012e+21
1.785100000000000020e-01,3.977535000000000309e+01,1.468032860475202208e+21
2.206799999999999873e-01,4.021795000000000186e+01,2.437482604850066751e+21
3.149399999999999977e-01,4.122010000000000218e+01,3.999889160614986646e+21
1.844300000000000106e-01,3.995174999999999699e+01,1.554653232672274907e+21
2.612900000000000222e-01,4.060360000000000014e+01,2.599295511869248766e+21
1.812300000000000022e-01,3.961144999999999783e+01,1.254845153214982259e+21
3.804799999999999849e-01,4.143254999999999910e+01,4.182126099797870903e+21
1.848100000000000021e-01,3.978764999999999930e+01,1.411693982299396243e+21
2.084699999999999886e-01,4.005464999999999520e+01,1.747745742694263554e+21
1.770599999999999952e-01,3.973624999999999829e+01,1.636280833227263574e+21
3.158199999999999896e-01,4.111679999999999779e+01,3.643032610193503420e+21
2.497300000000000075e-01,4.056759999999999877e+01,2.334668032107233673e+21
2.036799999999999999e-01,4.005089999999999861e+01,1.752173684057118343e+21
1.233599999999999974e-01,3.881980000000000075e+01,8.461834541209418465e+20
2.031799999999999995e-01,4.004384999999999906e+01,1.741889732064222118e+21
1.533899999999999986e-01,3.952259999999999707e+01,1.186157914506756620e+21
3.343900000000000206e-01,4.133489999999999753e+01,4.213609974124829999e+21
1.958000000000000018e-01,3.992860000000000298e+01,1.584199637301499789e+21
2.497300000000000075e-01,4.047690000000000055e+01,2.586165872317320135e+21
1.550900000000000056e-01,3.942510000000000048e+01,1.150028156691370344e+21
1.559599999999999875e-01,3.938785000000000025e+01,1.362966453297012802e+21
1.583700000000000108e-01,3.921684999999999377e+01,1.228308398368402964e+21
3.093799999999999883e-01,4.121139999999999759e+01,4.852528288489463087e+21
2.485700000000000132e-01,4.052609999999999957e+01,2.497152411077752390e+21
1.850700000000000123e-01,3.971574999999999989e+01,1.560142521405020832e+21
1.837600000000000067e-01,3.990739999999999554e+01,1.700719979752763425e+21
1.807900000000000063e-01,3.977965000000000373e+01,1.793271037715900269e+21
1.769600000000000062e-01,3.968545000000000300e+01,1.588844128997698699e+21
1.776800000000000046e-01,3.947180000000000177e+01,1.346566549523753599e+21
7.180000000000000271e-02,3.741209999999999525e+01,5.444014021422339195e+20
1.381100000000000105e-01,3.906284999999999741e+01,9.674346773197005783e+20
1.696000000000000008e-01,3.986514999999999986e+01,1.766259191680248578e+21
2.455499999999999905e-01,4.011979999999999791e+01,2.209122867380519174e+21
1.438699999999999979e-01,3.921665000000000134e+01,1.048462652693450719e+21
2.519100000000000228e-01,4.063379999999999370e+01,2.796026076027427488e+21
3.742999999999999799e-02,3.617079999999999984e+01,2.836216841499572306e+20
2.774900000000000144e-01,4.128069999999999595e+01,5.309929586262269755e+21
2.874599999999999933e-01,4.066679999999999495e+01,2.924061949508602823e+21
1.986700000000000133e-01,4.001014999999999588e+01,1.987670746702852653e+21
1.599899999999999933e-01,3.947605000000000075e+01,1.446960582896660775e+21
2.107499999999999929e-01,4.041360000000000241e+01,2.624687222288857694e+21
2.377499999999999891e-01,4.041469999999999629e+01,2.247576469200262922e+21
1.551700000000000024e-01,3.954264999999999475e+01,1.346771963981795688e+21
9.390999999999999348e-02,3.834954999999999359e+01,1.004064750395434598e+21
1.527100000000000124e-01,3.948555000000000348e+01,1.272062852237792379e+21
2.572200000000000042e-01,4.067409999999999570e+01,2.795242957695967298e+21
2.122600000000000042e-01,4.020064999999999600e+01,2.039405272043650286e+21
2.454000000000000070e-01,4.028444999999999965e+01,2.127716383641805259e+21
1.369599999999999984e-01,3.916485000000000127e+01,1.066300611438950089e+21
3.256899999999999795e-01,4.130509999999999593e+01,4.670593017526018900e+21
1.063800000000000023e-01,3.849034999999999940e+01,7.313283569132792709e+20
4.012700000000000156e-01,4.170584999999999809e+01,5.003548241065105424e+21
1.893100000000000060e-01,3.988639999999999475e+01,1.749261916853619393e+21
1.972599999999999909e-01,3.983520000000000039e+01,1.488817194493248799e+21
1.283700000000000119e-01,3.896159999999999712e+01,1.162997572698323288e+21
1.226200000000000068e-01,3.884024999999999750e+01,8.637703118484757545e+20
1.271500000000000130e-01,3.899325000000000330e+01,9.265141065236432814e+20
2.132300000000000029e-01,4.007634999999999792e+01,2.099416250571859427e+21
2.109900000000000109e-01,4.012699999999999534e+01,1.923021590279393640e+21
2.685600000000000209e-01,4.088830000000000098e+01,3.196336506622046634e+21
2.045299999999999896e-01,4.006434999999999746e+01,1.804284574256846864e+21
2.701000000000000068e-01,4.068590000000000373e+01,2.475565770939742290e+21
2.418500000000000094e-01,4.038074999999999903e+01,2.627272886885535973e+21
2.911400000000000099e-01,4.063599999999999568e+01,2.783997257493342323e+21
3.534599999999999964e-01,4.121674999999999756e+01,3.778945040446396563e+21
2.854300000000000170e-01,4.100225000000000364e+01,3.478507737736070824e+21
2.195499999999999952e-01,4.007189999999999941e+01,2.279961549352607678e+21
1.755800000000000138e-01,3.964764999999999873e+01,1.524030087135044043e+21
2.354199999999999904e-01,4.039289999999999736e+01,2.491278490549000602e+21
